LakeID,SampleDate,CageNumber,AnimalNumber,GosnerStage,Predicted AFDM,Tadpole Density,MayflyDensity
10475,21-Jul-09,1,1,37,55.0702515,20,250
10475,21-Jul-09,1,2,27,10.4673259,20,250
10475,21-Jul-09,1,3,36,47.66646142,20,250
10475,21-Jul-09,1,4,36,47.66646142,20,250
10475,21-Jul-09,1,5,29,15.25364885,20,250
10475,21-Jul-09,1,6,35,41.09057525,20,250
10475,21-Jul-09,1,7,36,47.66646142,20,250
10475,21-Jul-09,1,8,30,18.23725282,20,250
10475,21-Jul-09,1,9,29,15.25364885,20,250
10475,21-Jul-09,1,10,29,15.25364885,20,250
10475,21-Jul-09,1,11,36,47.66646142,20,250
10475,21-Jul-09,1,12,28,12.6784224,20,250
10475,21-Jul-09,1,13,28,12.6784224,20,250
10475,21-Jul-09,1,14,27,10.4673259,20,250
10475,21-Jul-09,1,15,37,55.0702515,20,250
10475,21-Jul-09,1,16,28,12.6784224,20,250
10475,21-Jul-09,1,17,35,41.09057525,20,250
10475,21-Jul-09,1,18,28,12.6784224,20,250
10475,21-Jul-09,1,19,27,10.4673259,20,250
10475,21-Jul-09,1,20,37,55.0702515,20,250
10475,21-Jul-09,2,1,36,47.66646142,20,25
10475,21-Jul-09,2,2,30,18.23725282,20,25
10475,21-Jul-09,2,3,29,15.25364885,20,25
10475,21-Jul-09,2,4,29,15.25364885,20,25
10475,21-Jul-09,2,5,37,55.0702515,20,25
10475,21-Jul-09,2,6,29,15.25364885,20,25
10475,21-Jul-09,2,7,37,55.0702515,20,25
10475,21-Jul-09,2,8,37,55.0702515,20,25
10475,21-Jul-09,2,9,28,12.6784224,20,25
10475,21-Jul-09,2,10,27,10.4673259,20,25
10475,21-Jul-09,2,11,35,41.09057525,20,25
10475,21-Jul-09,2,12,29,15.25364885,20,25
10475,21-Jul-09,2,13,37,55.0702515,20,25
10475,21-Jul-09,2,14,28,12.6784224,20,25
10475,21-Jul-09,2,15,36,47.66646142,20,25
10475,21-Jul-09,2,16,29,15.25364885,20,25
10475,21-Jul-09,2,17,29,15.25364885,20,25
10475,21-Jul-09,2,18,35,41.09057525,20,25
10475,21-Jul-09,2,19,38,63.37951266,20,25
10475,21-Jul-09,2,20,29,15.25364885,20,25
10475,21-Jul-09,3,1,36,47.66646142,2,125
10475,21-Jul-09,3,2,29,15.25364885,2,125
10475,21-Jul-09,4,1,28,12.6784224,2,250
10475,21-Jul-09,4,2,37,55.0702515,2,250
10475,21-Jul-09,5,1,28,12.6784224,20,125
10475,21-Jul-09,5,2,37,55.0702515,20,125
10475,21-Jul-09,5,3,37,55.0702515,20,125
10475,21-Jul-09,5,4,29,15.25364885,20,125
10475,21-Jul-09,5,5,37,55.0702515,20,125
10475,21-Jul-09,5,6,28,12.6784224,20,125
10475,21-Jul-09,5,7,37,55.0702515,20,125
10475,21-Jul-09,5,8,36,47.66646142,20,125
10475,21-Jul-09,5,9,29,15.25364885,20,125
10475,21-Jul-09,5,10,37,55.0702515,20,125
10475,21-Jul-09,5,11,29,15.25364885,20,125
10475,21-Jul-09,5,12,37,55.0702515,20,125
10475,21-Jul-09,5,13,36,47.66646142,20,125
10475,21-Jul-09,5,14,27,10.4673259,20,125
10475,21-Jul-09,5,15,28,12.6784224,20,125
10475,21-Jul-09,5,16,37,55.0702515,20,125
10475,21-Jul-09,5,17,28,12.6784224,20,125
10475,21-Jul-09,5,18,29,15.25364885,20,125
10475,21-Jul-09,5,19,37,55.0702515,20,125
10475,21-Jul-09,5,20,29,15.25364885,20,125
10475,21-Jul-09,7,1,37,55.0702515,10,25
10475,21-Jul-09,7,2,37,55.0702515,10,25
10475,21-Jul-09,7,3,28,12.6784224,10,25
10475,21-Jul-09,7,4,28,12.6784224,10,25
10475,21-Jul-09,7,5,37,55.0702515,10,25
10475,21-Jul-09,7,6,30,18.23725282,10,25
10475,21-Jul-09,7,7,29,15.25364885,10,25
10475,21-Jul-09,7,8,37,55.0702515,10,25
10475,21-Jul-09,7,9,29,15.25364885,10,25
10475,21-Jul-09,7,10,36,47.66646142,10,25
10475,21-Jul-09,10,1,36,47.66646142,2,0
10475,21-Jul-09,10,2,28,12.6784224,2,0
10475,21-Jul-09,11,1,36,47.66646142,10,125
10475,21-Jul-09,11,2,37,55.0702515,10,125
10475,21-Jul-09,11,3,29,15.25364885,10,125
10475,21-Jul-09,11,4,28,12.6784224,10,125
10475,21-Jul-09,11,5,29,15.25364885,10,125
10475,21-Jul-09,11,6,35,41.09057525,10,125
10475,21-Jul-09,11,7,37,55.0702515,10,125
10475,21-Jul-09,11,8,36,47.66646142,10,125
10475,21-Jul-09,11,9,30,18.23725282,10,125
10475,21-Jul-09,11,10,36,47.66646142,10,125
10475,21-Jul-09,13,1,37,55.0702515,10,0
10475,21-Jul-09,13,2,37,55.0702515,10,0
10475,21-Jul-09,13,3,29,15.25364885,10,0
10475,21-Jul-09,13,4,37,55.0702515,10,0
10475,21-Jul-09,13,5,37,55.0702515,10,0
10475,21-Jul-09,13,6,29,15.25364885,10,0
10475,21-Jul-09,13,7,29,15.25364885,10,0
10475,21-Jul-09,13,8,29,15.25364885,10,0
10475,21-Jul-09,13,9,30,18.23725282,10,0
10475,21-Jul-09,13,10,37,55.0702515,10,0
10475,21-Jul-09,15,1,30,18.23725282,2,25
10475,21-Jul-09,15,2,37,55.0702515,2,25
10475,21-Jul-09,16,1,37,55.0702515,10,250
10475,21-Jul-09,16,2,36,47.66646142,10,250
10475,21-Jul-09,16,3,30,18.23725282,10,250
10475,21-Jul-09,16,4,28,12.6784224,10,250
10475,21-Jul-09,16,5,30,18.23725282,10,250
10475,21-Jul-09,16,6,36,47.66646142,10,250
10475,21-Jul-09,16,7,29,15.25364885,10,250
10475,21-Jul-09,16,8,29,15.25364885,10,250
10475,21-Jul-09,16,9,36,47.66646142,10,250
10475,21-Jul-09,16,10,30,18.23725282,10,250
10475,21-Jul-09,17,1,28,12.6784224,20,0
10475,21-Jul-09,17,2,29,15.25364885,20,0
10475,21-Jul-09,17,3,37,55.0702515,20,0
10475,21-Jul-09,17,4,28,12.6784224,20,0
10475,21-Jul-09,17,5,37,55.0702515,20,0
10475,21-Jul-09,17,6,37,55.0702515,20,0
10475,21-Jul-09,17,7,29,15.25364885,20,0
10475,21-Jul-09,17,8,28,12.6784224,20,0
10475,21-Jul-09,17,9,29,15.25364885,20,0
10475,21-Jul-09,17,10,38,63.37951266,20,0
10475,21-Jul-09,17,11,29,15.25364885,20,0
10475,21-Jul-09,17,12,37,55.0702515,20,0
10475,21-Jul-09,17,13,29,15.25364885,20,0
10475,21-Jul-09,17,14,36,47.66646142,20,0
10475,21-Jul-09,17,15,37,55.0702515,20,0
10475,21-Jul-09,17,16,28,12.6784224,20,0
10475,21-Jul-09,17,17,36,47.66646142,20,0
10475,21-Jul-09,17,18,29,15.25364885,20,0
10475,21-Jul-09,17,19,36,47.66646142,20,0
10475,21-Jul-09,17,20,29,15.25364885,20,0
10475,12-Aug-09,1,1,36,47.66646142,20,250
10475,12-Aug-09,1,2,38,63.37951266,20,250
10475,12-Aug-09,1,3,37,55.0702515,20,250
10475,12-Aug-09,1,4,41,94.59040089,20,250
10475,12-Aug-09,1,5,28,12.6784224,20,250
10475,12-Aug-09,1,6,37,55.0702515,20,250
10475,12-Aug-09,1,7,29,15.25364885,20,250
10475,12-Aug-09,1,8,27,10.4673259,20,250
10475,12-Aug-09,1,9,37,55.0702515,20,250
10475,12-Aug-09,1,10,28,12.6784224,20,250
10475,12-Aug-09,1,11,28,12.6784224,20,250
10475,12-Aug-09,1,12,37,55.0702515,20,250
10475,12-Aug-09,1,13,31,21.6770828,20,250
10475,12-Aug-09,1,14,28,12.6784224,20,250
10475,12-Aug-09,1,15,30,18.23725282,20,250
10475,12-Aug-09,1,16,31,21.6770828,20,250
10475,12-Aug-09,1,17,29,15.25364885,20,250
10475,12-Aug-09,1,18,37,55.0702515,20,250
10475,12-Aug-09,1,19,37,55.0702515,20,250
10475,12-Aug-09,2,1,38,63.37951266,20,25
10475,12-Aug-09,2,2,39,72.67671818,20,25
10475,12-Aug-09,2,3,37,55.0702515,20,25
10475,12-Aug-09,2,4,37,55.0702515,20,25
10475,12-Aug-09,2,5,40,83.04941641,20,25
10475,12-Aug-09,2,6,40,83.04941641,20,25
10475,12-Aug-09,2,7,40,83.04941641,20,25
10475,12-Aug-09,2,8,41,94.59040089,20,25
10475,12-Aug-09,2,9,30,18.23725282,20,25
10475,12-Aug-09,2,10,30,18.23725282,20,25
10475,12-Aug-09,2,11,31,21.6770828,20,25
10475,12-Aug-09,2,12,31,21.6770828,20,25
10475,12-Aug-09,2,13,40,83.04941641,20,25
10475,12-Aug-09,2,14,29,15.25364885,20,25
10475,12-Aug-09,2,15,29,15.25364885,20,25
10475,12-Aug-09,2,16,29,15.25364885,20,25
10475,12-Aug-09,2,17,30,18.23725282,20,25
10475,12-Aug-09,2,18,29,15.25364885,20,25
10475,12-Aug-09,2,19,29,15.25364885,20,25
10475,12-Aug-09,2,20,29,15.25364885,20,25
10475,12-Aug-09,3,1,39,72.67671818,2,125
10475,12-Aug-09,3,2,32,25.62474666,2,125
10475,12-Aug-09,4,1,37,55.0702515,2,250
10475,12-Aug-09,4,2,33,30.13577137,2,250
10475,12-Aug-09,5,1,41,94.59040089,20,125
10475,12-Aug-09,5,2,41,94.59040089,20,125
10475,12-Aug-09,5,3,38,63.37951266,20,125
10475,12-Aug-09,5,4,38,63.37951266,20,125
10475,12-Aug-09,5,5,38,63.37951266,20,125
10475,12-Aug-09,5,6,31,21.6770828,20,125
10475,12-Aug-09,5,7,28,12.6784224,20,125
10475,12-Aug-09,5,8,30,18.23725282,20,125
10475,12-Aug-09,5,9,29,15.25364885,20,125
10475,12-Aug-09,5,10,31,21.6770828,20,125
10475,12-Aug-09,5,11,29,15.25364885,20,125
10475,12-Aug-09,5,12,29,15.25364885,20,125
10475,12-Aug-09,5,13,28,12.6784224,20,125
10475,12-Aug-09,5,14,28,12.6784224,20,125
10475,12-Aug-09,5,16,37,55.0702515,20,125
10475,12-Aug-09,5,17,29,15.25364885,20,125
10475,12-Aug-09,5,18,37,55.0702515,20,125
10475,12-Aug-09,5,19,37,55.0702515,20,125
10475,12-Aug-09,5,20,39,72.67671818,20,125
10475,12-Aug-09,7,1,41,94.59040089,10,25
10475,12-Aug-09,7,2,41,94.59040089,10,25
10475,12-Aug-09,7,3,40,83.04941641,10,25
10475,12-Aug-09,7,4,40,83.04941641,10,25
10475,12-Aug-09,7,5,38,63.37951266,10,25
10475,12-Aug-09,7,6,28,12.6784224,10,25
10475,12-Aug-09,7,7,31,21.6770828,10,25
10475,12-Aug-09,7,8,31,21.6770828,10,25
10475,12-Aug-09,7,9,31,21.6770828,10,25
10475,12-Aug-09,7,10,30,18.23725282,10,25
10475,12-Aug-09,10,1,31,21.6770828,2,0
10475,12-Aug-09,11,1,37,55.0702515,10,125
10475,12-Aug-09,11,2,38,63.37951266,10,125
10475,12-Aug-09,11,3,38,63.37951266,10,125
10475,12-Aug-09,11,4,38,63.37951266,10,125
10475,12-Aug-09,11,5,41,94.59040089,10,125
10475,12-Aug-09,11,6,39,72.67671818,10,125
10475,12-Aug-09,11,8,30,18.23725282,10,125
10475,12-Aug-09,11,9,30,18.23725282,10,125
10475,12-Aug-09,11,10,29,15.25364885,10,125
10475,12-Aug-09,11,11,29,15.25364885,10,125
10475,12-Aug-09,13,1,41,94.59040089,10,0
10475,12-Aug-09,13,2,40,83.04941641,10,0
10475,12-Aug-09,13,3,39,72.67671818,10,0
10475,12-Aug-09,13,4,38,63.37951266,10,0
10475,12-Aug-09,13,5,37,55.0702515,10,0
10475,12-Aug-09,13,6,30,18.23725282,10,0
10475,12-Aug-09,13,7,29,15.25364885,10,0
10475,12-Aug-09,13,8,30,18.23725282,10,0
10475,12-Aug-09,13,9,30,18.23725282,10,0
10475,12-Aug-09,13,10,28,12.6784224,10,0
10475,12-Aug-09,16,1,38,63.37951266,10,250
10475,12-Aug-09,16,2,30,18.23725282,10,250
10475,12-Aug-09,16,3,37,55.0702515,10,250
10475,12-Aug-09,16,4,31,21.6770828,10,250
10475,12-Aug-09,16,5,31,21.6770828,10,250
10475,12-Aug-09,16,6,30,18.23725282,10,250
10475,12-Aug-09,16,7,31,21.6770828,10,250
10475,12-Aug-09,16,8,37,55.0702515,10,250
10475,12-Aug-09,16,9,28,12.6784224,10,250
10475,12-Aug-09,16,10,38,63.37951266,10,250
10475,12-Aug-09,17,2,41,94.59040089,20,0
10475,12-Aug-09,17,3,41,94.59040089,20,0
10475,12-Aug-09,17,4,41,94.59040089,20,0
10475,12-Aug-09,17,5,37,55.0702515,20,0
10475,12-Aug-09,17,6,39,72.67671818,20,0
10475,12-Aug-09,17,7,38,63.37951266,20,0
10475,12-Aug-09,17,9,37,55.0702515,20,0
10475,12-Aug-09,17,10,37,55.0702515,20,0
10475,12-Aug-09,17,11,32,25.62474666,20,0
10475,12-Aug-09,17,12,31,21.6770828,20,0
10475,12-Aug-09,17,13,29,15.25364885,20,0
10475,12-Aug-09,17,14,30,18.23725282,20,0
10475,12-Aug-09,17,15,29,15.25364885,20,0
10475,12-Aug-09,17,16,29,15.25364885,20,0
10475,12-Aug-09,17,17,30,18.23725282,20,0
10475,12-Aug-09,17,18,29,15.25364885,20,0
10475,12-Aug-09,17,19,27,10.4673259,20,0
10475,12-Aug-09,17,20,28,12.6784224,20,0
10475,31-Aug-09,1,1,37,55.0702515,20,250
10475,31-Aug-09,1,2,38,63.37951266,20,250
10475,31-Aug-09,1,3,40,83.04941641,20,250
10475,31-Aug-09,1,4,37,55.0702515,20,250
10475,31-Aug-09,1,5,36,47.66646142,20,250
10475,31-Aug-09,1,6,37,55.0702515,20,250
10475,31-Aug-09,1,7,36,47.66646142,20,250
10475,31-Aug-09,1,8,33,30.13577137,20,250
10475,31-Aug-09,1,9,35,41.09057525,20,250
10475,31-Aug-09,1,10,27,10.4673259,20,250
10475,31-Aug-09,1,11,32,25.62474666,20,250
10475,31-Aug-09,1,12,31,21.6770828,20,250
10475,31-Aug-09,1,13,30,18.23725282,20,250
10475,31-Aug-09,1,14,28,12.6784224,20,250
10475,31-Aug-09,1,15,30,18.23725282,20,250
10475,31-Aug-09,1,16,29,15.25364885,20,250
10475,31-Aug-09,1,17,29,15.25364885,20,250
10475,31-Aug-09,1,18,28,12.6784224,20,250
10475,31-Aug-09,1,19,27,10.4673259,20,250
10475,31-Aug-09,2,1,38,63.37951266,20,25
10475,31-Aug-09,2,2,37,55.0702515,20,25
10475,31-Aug-09,2,3,37,55.0702515,20,25
10475,31-Aug-09,2,4,31,21.6770828,20,25
10475,31-Aug-09,2,5,31,21.6770828,20,25
10475,31-Aug-09,2,6,31,21.6770828,20,25
10475,31-Aug-09,2,7,34,35.26976418,20,25
10475,31-Aug-09,2,8,30,18.23725282,20,25
10475,31-Aug-09,2,9,31,21.6770828,20,25
10475,31-Aug-09,2,10,30,18.23725282,20,25
10475,31-Aug-09,2,11,30,18.23725282,20,25
10475,31-Aug-09,2,12,31,21.6770828,20,25
10475,31-Aug-09,2,13,31,21.6770828,20,25
10475,31-Aug-09,2,14,31,21.6770828,20,25
10475,31-Aug-09,2,15,30,18.23725282,20,25
10475,31-Aug-09,2,16,29,15.25364885,20,25
10475,31-Aug-09,2,17,30,18.23725282,20,25
10475,31-Aug-09,2,18,29,15.25364885,20,25
10475,31-Aug-09,2,19,29,15.25364885,20,25
10475,31-Aug-09,2,20,29,15.25364885,20,25
10475,31-Aug-09,3,1,33,30.13577137,2,125
10475,31-Aug-09,3,2,31,21.6770828,2,125
10475,31-Aug-09,4,1,35,41.09057525,2,250
10475,31-Aug-09,4,2,33,30.13577137,2,250
10475,31-Aug-09,5,1,39,72.67671818,20,125
10475,31-Aug-09,5,2,38,63.37951266,20,125
10475,31-Aug-09,5,3,37,55.0702515,20,125
10475,31-Aug-09,5,4,38,63.37951266,20,125
10475,31-Aug-09,5,5,38,63.37951266,20,125
10475,31-Aug-09,5,6,39,72.67671818,20,125
10475,31-Aug-09,5,7,36,47.66646142,20,125
10475,31-Aug-09,5,8,28,12.6784224,20,125
10475,31-Aug-09,5,9,31,21.6770828,20,125
10475,31-Aug-09,5,10,31,21.6770828,20,125
10475,31-Aug-09,5,11,29,15.25364885,20,125
10475,31-Aug-09,5,12,33,30.13577137,20,125
10475,31-Aug-09,5,13,28,12.6784224,20,125
10475,31-Aug-09,5,14,29,15.25364885,20,125
10475,31-Aug-09,5,15,28,12.6784224,20,125
10475,31-Aug-09,5,16,29,15.25364885,20,125
10475,31-Aug-09,5,17,28,12.6784224,20,125
10475,31-Aug-09,7,1,37,55.0702515,10,25
10475,31-Aug-09,7,2,29,15.25364885,10,25
10475,31-Aug-09,7,3,31,21.6770828,10,25
10475,31-Aug-09,7,4,31,21.6770828,10,25
10475,31-Aug-09,7,5,31,21.6770828,10,25
10475,31-Aug-09,7,6,31,21.6770828,10,25
10475,31-Aug-09,7,7,31,21.6770828,10,25
10475,31-Aug-09,7,8,30,18.23725282,10,25
10475,31-Aug-09,7,9,31,21.6770828,10,25
10475,31-Aug-09,7,10,31,21.6770828,10,25
10475,31-Aug-09,10,1,37,55.0702515,10,0
10475,31-Aug-09,10,2,31,21.6770828,10,0
10475,31-Aug-09,11,1,37,55.0702515,10,125
10475,31-Aug-09,11,2,37,55.0702515,10,125
10475,31-Aug-09,11,3,36,47.66646142,10,125
10475,31-Aug-09,11,4,37,55.0702515,10,125
10475,31-Aug-09,11,5,31,21.6770828,10,125
10475,31-Aug-09,11,6,30,18.23725282,10,125
10475,31-Aug-09,11,7,31,21.6770828,10,125
10475,31-Aug-09,11,8,29,15.25364885,10,125
10475,31-Aug-09,11,9,29,15.25364885,10,125
10475,31-Aug-09,11,10,28,12.6784224,10,125
10475,31-Aug-09,13,1,37,55.0702515,10,0
10475,31-Aug-09,13,2,37,55.0702515,10,0
10475,31-Aug-09,13,3,31,21.6770828,10,0
10475,31-Aug-09,13,4,30,18.23725282,10,0
10475,31-Aug-09,13,5,31,21.6770828,10,0
10475,31-Aug-09,13,6,30,18.23725282,10,0
10475,31-Aug-09,13,7,29,15.25364885,10,0
10475,31-Aug-09,13,8,29,15.25364885,10,0
10475,31-Aug-09,13,9,30,18.23725282,10,0
10475,31-Aug-09,13,10,29,15.25364885,10,0
10475,31-Aug-09,15,1,37,55.0702515,2,25
10475,31-Aug-09,15,2,31,21.6770828,2,25
10475,31-Aug-09,16,1,40,83.04941641,10,250
10475,31-Aug-09,16,2,38,63.37951266,10,250
10475,31-Aug-09,16,3,38,63.37951266,10,250
10475,31-Aug-09,16,4,31,21.6770828,10,250
10475,31-Aug-09,16,5,31,21.6770828,10,250
10475,31-Aug-09,16,6,31,21.6770828,10,250
10475,31-Aug-09,16,7,30,18.23725282,10,250
10475,31-Aug-09,16,8,30,18.23725282,10,250
10475,31-Aug-09,16,9,31,21.6770828,10,250
10475,31-Aug-09,17,1,32,25.62474666,20,0
10475,31-Aug-09,17,2,37,55.0702515,20,0
10475,31-Aug-09,17,3,37,55.0702515,20,0
10475,31-Aug-09,17,4,39,72.67671818,20,0
10475,31-Aug-09,17,5,37,55.0702515,20,0
10475,31-Aug-09,17,7,28,12.6784224,20,0
10475,31-Aug-09,17,8,31,21.6770828,20,0
10475,31-Aug-09,17,9,31,21.6770828,20,0
10475,31-Aug-09,17,10,29,15.25364885,20,0
10475,31-Aug-09,17,11,30,18.23725282,20,0
10475,31-Aug-09,17,12,29,15.25364885,20,0
10475,31-Aug-09,17,13,28,12.6784224,20,0
10475,31-Aug-09,17,14,31,21.6770828,20,0
10475,31-Aug-09,17,15,28,12.6784224,20,0
10475,31-Aug-09,17,16,29,15.25364885,20,0
10475,31-Aug-09,17,17,31,21.6770828,20,0
10475,31-Aug-09,17,18,31,21.6770828,20,0
10475,31-Aug-09,17,19,30,18.23725282,20,0
10475,21-Sep-09,1,1,40,83.04941641,20,250
10475,21-Sep-09,1,2,39,72.67671818,20,250
10475,21-Sep-09,1,3,38,63.37951266,20,250
10475,21-Sep-09,1,4,38,63.37951266,20,250
10475,21-Sep-09,1,5,38,63.37951266,20,250
10475,21-Sep-09,1,6,33,30.13577137,20,250
10475,21-Sep-09,1,7,31,21.6770828,20,250
10475,21-Sep-09,1,8,33,30.13577137,20,250
10475,21-Sep-09,1,9,28,12.6784224,20,250
10475,21-Sep-09,1,10,36,47.66646142,20,250
10475,21-Sep-09,1,11,28,12.6784224,20,250
10475,21-Sep-09,1,12,28,12.6784224,20,250
10475,21-Sep-09,1,13,30,18.23725282,20,250
10475,21-Sep-09,1,14,28,12.6784224,20,250
10475,21-Sep-09,1,15,29,15.25364885,20,250
10475,21-Sep-09,1,16,28,12.6784224,20,250
10475,21-Sep-09,1,17,28,12.6784224,20,250
10475,21-Sep-09,2,1,37,55.0702515,20,25
10475,21-Sep-09,2,2,36,47.66646142,20,25
10475,21-Sep-09,2,3,37,55.0702515,20,25
10475,21-Sep-09,2,4,31,21.6770828,20,25
10475,21-Sep-09,2,5,29,15.25364885,20,25
10475,21-Sep-09,2,6,30,18.23725282,20,25
10475,21-Sep-09,2,7,30,18.23725282,20,25
10475,21-Sep-09,2,8,30,18.23725282,20,25
10475,21-Sep-09,2,9,31,21.6770828,20,25
10475,21-Sep-09,2,10,30,18.23725282,20,25
10475,21-Sep-09,2,11,31,21.6770828,20,25
10475,21-Sep-09,2,12,30,18.23725282,20,25
10475,21-Sep-09,2,13,34,35.26976418,20,25
10475,21-Sep-09,2,14,29,15.25364885,20,25
10475,21-Sep-09,2,15,30,18.23725282,20,25
10475,21-Sep-09,2,16,29,15.25364885,20,25
10475,21-Sep-09,2,17,31,21.6770828,20,25
10475,21-Sep-09,2,18,29,15.25364885,20,25
10475,21-Sep-09,2,19,31,21.6770828,20,25
10475,21-Sep-09,2,20,28,12.6784224,20,25
10475,21-Sep-09,3,1,32,25.62474666,2,125
10475,21-Sep-09,3,2,31,21.6770828,2,125
10475,21-Sep-09,4,1,34,35.26976418,2,250
10475,21-Sep-09,4,2,33,30.13577137,2,250
10475,21-Sep-09,5,1,40,83.04941641,20,125
10475,21-Sep-09,5,2,40,83.04941641,20,125
10475,21-Sep-09,5,3,38,63.37951266,20,125
10475,21-Sep-09,5,4,37,55.0702515,20,125
10475,21-Sep-09,5,5,37,55.0702515,20,125
10475,21-Sep-09,5,6,31,21.6770828,20,125
10475,21-Sep-09,5,7,31,21.6770828,20,125
10475,21-Sep-09,5,8,31,21.6770828,20,125
10475,21-Sep-09,5,9,36,47.66646142,20,125
10475,21-Sep-09,5,10,31,21.6770828,20,125
10475,21-Sep-09,5,11,31,21.6770828,20,125
10475,21-Sep-09,5,12,29,15.25364885,20,125
10475,21-Sep-09,5,13,28,12.6784224,20,125
10475,21-Sep-09,5,14,28,12.6784224,20,125
10475,21-Sep-09,5,15,29,15.25364885,20,125
10475,21-Sep-09,5,16,28,12.6784224,20,125
10475,21-Sep-09,5,17,29,15.25364885,20,125
10475,21-Sep-09,5,18,30,18.23725282,20,125
10475,21-Sep-09,5,19,29,15.25364885,20,125
10475,21-Sep-09,5,20,28,12.6784224,20,125
10475,21-Sep-09,7,1,37,55.0702515,10,25
10475,21-Sep-09,7,2,32,25.62474666,10,25
10475,21-Sep-09,7,3,31,21.6770828,10,25
10475,21-Sep-09,7,4,31,21.6770828,10,25
10475,21-Sep-09,7,5,31,21.6770828,10,25
10475,21-Sep-09,7,6,32,25.62474666,10,25
10475,21-Sep-09,7,7,30,18.23725282,10,25
10475,21-Sep-09,7,8,31,21.6770828,10,25
10475,21-Sep-09,7,9,31,21.6770828,10,25
10475,21-Sep-09,7,10,28,12.6784224,10,25
10475,21-Sep-09,10,1,31,21.6770828,2,0
10475,21-Sep-09,10,2,37,55.0702515,2,0
10475,21-Sep-09,11,1,37,55.0702515,10,125
10475,21-Sep-09,11,2,29,15.25364885,10,125
10475,21-Sep-09,11,3,29,15.25364885,10,125
10475,21-Sep-09,11,4,37,55.0702515,10,125
10475,21-Sep-09,11,5,31,21.6770828,10,125
10475,21-Sep-09,11,6,29,15.25364885,10,125
10475,21-Sep-09,11,7,31,21.6770828,10,125
10475,21-Sep-09,11,8,37,55.0702515,10,125
10475,21-Sep-09,11,9,38,63.37951266,10,125
10475,21-Sep-09,13,1,32,25.62474666,10,0
10475,21-Sep-09,13,2,27,10.4673259,10,0
10475,21-Sep-09,13,3,28,12.6784224,10,0
10475,21-Sep-09,13,4,31,21.6770828,10,0
10475,21-Sep-09,13,5,29,15.25364885,10,0
10475,21-Sep-09,13,6,31,21.6770828,10,0
10475,21-Sep-09,13,7,29,15.25364885,10,0
10475,21-Sep-09,13,8,31,21.6770828,10,0
10475,21-Sep-09,13,9,36,47.66646142,10,0
10475,21-Sep-09,13,10,37,55.0702515,10,0
10475,21-Sep-09,15,1,31,21.6770828,2,25
10475,21-Sep-09,15,2,37,55.0702515,2,25
10475,21-Sep-09,16,1,38,63.37951266,10,250
10475,21-Sep-09,16,2,38,63.37951266,10,250
10475,21-Sep-09,16,3,31,21.6770828,10,250
10475,21-Sep-09,16,4,30,18.23725282,10,250
10475,21-Sep-09,16,5,33,30.13577137,10,250
10475,21-Sep-09,16,6,30,18.23725282,10,250
10475,21-Sep-09,16,7,31,21.6770828,10,250
10475,21-Sep-09,16,8,29,15.25364885,10,250
10475,21-Sep-09,16,9,30,18.23725282,10,250
10475,21-Sep-09,16,10,30,18.23725282,10,250
10475,21-Sep-09,17,1,37,55.0702515,20,0
10475,21-Sep-09,17,2,38,63.37951266,20,0
10475,21-Sep-09,17,3,37,55.0702515,20,0
10475,21-Sep-09,17,4,32,25.62474666,20,0
10475,21-Sep-09,17,5,33,30.13577137,20,0
10475,21-Sep-09,17,6,34,35.26976418,20,0
10475,21-Sep-09,17,7,31,21.6770828,20,0
10475,21-Sep-09,17,8,31,21.6770828,20,0
10475,21-Sep-09,17,9,29,15.25364885,20,0
10475,21-Sep-09,17,10,29,15.25364885,20,0
10475,21-Sep-09,17,11,29,15.25364885,20,0
10475,21-Sep-09,17,12,29,15.25364885,20,0
10475,21-Sep-09,17,13,28,12.6784224,20,0
10475,21-Sep-09,17,14,29,15.25364885,20,0
10475,21-Sep-09,17,15,29,15.25364885,20,0
10475,21-Sep-09,17,16,28,12.6784224,20,0
10475,21-Sep-09,17,17,28,12.6784224,20,0
10475,21-Sep-09,17,18,30,18.23725282,20,0
10475,12-Aug-09,15,1,38,63.37951266,2,25
10475,12-Aug-09,15,2,30,18.23725282,2,25
