LakeID,LakeNAme,SampleDate,SampleNumber,CageOrder#,CageID,CageID,EpiAFDM,SamplePeriod,EpiWtperM^2,EpiGroRate,EGRperM^2,CtrlDiff,TadDens,TotTadWtMsrdCage,TadWtStart,TadWtEnd,TadWtChange,MFCount,MFDens,MFDensChg,MFPropChg,MFBiomassStart,MFBiomassEnd,MFBiomassChange,meanSampleTemp,totalSampleTemp,light,PctBoulder,PctCobble,PctGravel,PctSand,PctSilt,PctBedrock,elevation
10102,LeConte,12-Sep-09,S4,5.1,C5,51,0.0014,19,0.110271,7.37E-05,0.005803737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,3213
10102,LeConte,12-Sep-09,S4,6.1,C6,52,0.0013,19,0.1023945,6.84E-05,0.005389184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,3213
10102,LeConte,12-Sep-09,S4,7.1,C7,53,0.0019,19,0.1496535,1.00E-04,0.0078765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,0,50,3213
10102,LeConte,12-Sep-09,S4,8.1,C8,54,0.0021,19,0.1654065,0.000110526,0.008705605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,0,0,0,25,3213
10102,LeConte,12-Sep-09,S4,9.1,C9,55,0.0025,19,0.1969125,0.000131579,0.010363816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,25,25,0,0,3213
10102,LeConte,12-Sep-09,S4,0,CONTROL A,56,0.0022,19,0.173283,0.000115789,0.009120158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100,3213
10102,LeConte,12-Sep-09,S4,0,CONTROL B,57,0.0038,19,0.299307,0.0002,0.015753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100,3213
10475,Spur,20-Jul-09,S1,1,1,1,NA,NA,NA,NA,NA,NA,20,60.7,NA,NA,NA,250,250,0,0,0.421718,NA,NA,NA,NA,2000,50,25,25,0,0,0,3510
10475,Spur,20-Jul-09,S1,2,2,2,NA,NA,NA,NA,NA,NA,20,65.2,NA,NA,NA,25,25,0,0,0.0421718,NA,NA,NA,NA,2000,0,62.5,0,37.5,0,0,3510
10475,Spur,20-Jul-09,S1,3,3,3,NA,NA,NA,NA,NA,NA,2,4.5,NA,NA,NA,125,125,0,0,0.2108589,NA,NA,NA,NA,2000,0,0,50,0,50,0,3510
10475,Spur,20-Jul-09,S1,4,4,4,NA,NA,NA,NA,NA,NA,2,6.3,NA,NA,NA,250,250,0,0,0.421718,NA,NA,NA,NA,2000,0,0,87.5,12.5,0,0,3510
10475,Spur,20-Jul-09,S1,5,5,5,NA,NA,NA,NA,NA,NA,20,67.7,NA,NA,NA,125,125,0,0,0.2108589,NA,NA,NA,NA,2000,50,50,0,0,0,0,3510
10475,Spur,20-Jul-09,S1,6,6,6,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,2000,0,0,62.5,0,37.5,0,3510
10475,Spur,20-Jul-09,S1,7,7,7,NA,NA,NA,NA,NA,NA,10,30.4,NA,NA,NA,25,25,0,0,0.0421718,NA,NA,NA,NA,1950,0,0,50,25,25,0,3510
10475,Spur,20-Jul-09,S1,8,8,8,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,250,250,0,0,0.421718,NA,NA,NA,NA,2000,0,100,0,0,0,0,3510
10475,Spur,20-Jul-09,S1,9,9,9,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,125,125,0,0,0.2108589,NA,NA,NA,NA,2000,0,50,0,0,50,0,3510
10475,Spur,20-Jul-09,S1,10,10,10,NA,NA,NA,NA,NA,NA,2,6.1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,2000,0,50,50,0,0,0,3510
10475,Spur,20-Jul-09,S1,11,11,11,NA,NA,NA,NA,NA,NA,10,35.2,NA,NA,NA,125,125,0,0,0.2108589,NA,NA,NA,NA,2000,37.5,62.5,0,0,0,0,3510
10475,Spur,20-Jul-09,S1,12,12,12,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,25,25,0,0,0.0421718,NA,NA,NA,NA,1900,0,100,0,0,0,0,3510
10475,Spur,20-Jul-09,S1,13,13,13,NA,NA,NA,NA,NA,NA,10,30.4,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,2000,0,25,37.5,0,37.5,0,3510
10475,Spur,20-Jul-09,S1,14,14,14,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,2000,0,25,75,0,0,0,3510
10475,Spur,20-Jul-09,S1,15,15,15,NA,NA,NA,NA,NA,NA,2,6.7,NA,NA,NA,25,25,0,0,0.0421718,NA,NA,NA,NA,2000,0,50,50,0,0,0,3510
10475,Spur,20-Jul-09,S1,16,16,16,NA,NA,NA,NA,NA,NA,10,25.6,NA,NA,NA,250,250,0,0,0.421718,NA,NA,NA,NA,2000,0,100,0,0,0,0,3510
10475,Spur,20-Jul-09,S1,17,17,17,NA,NA,NA,NA,NA,NA,20,63.5,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,2000,0,25,75,0,0,0,3510
10475,Spur,13-Aug-09,S2,1,1,1,0.004,23,0.315059861,0.000173913,0.013698255,0.006506668,20,45.1,60.7,45.1,-15.6,26,250,-224,-89.6,0.421718,0.03617312,0.38554488,15.07682292,361.84375,2000,50,25,25,0,0,0,3510
10475,Spur,13-Aug-09,S2,2,2,2,0.0043,23,0.338689351,0.000186957,0.014725624,0.005136841,20,51.2,65.2,51.2,-14,3,25,-22,-88,0.0421718,0.004173822,0.037997978,15.07682292,361.84375,2000,0,62.5,0,37.5,0,0,3510
10475,Spur,13-Aug-09,S2,3,3,3,0.0037,23,0.291430372,0.00016087,0.012670886,-0.088696244,2,6,4.5,6,1.5,11,125,-114,-91.2,0.2108589,0.01530401,0.19555489,15.07682292,361.84375,2000,0,0,50,0,50,0,3510
10475,Spur,13-Aug-09,S2,4,4,4,0.014,23,1.102709515,0.000608696,0.047943892,-0.053765695,2,6.2,6.3,6.2,-0.1,11,250,-239,-95.6,0.421718,0.01530401,0.40641399,15.07682292,361.84375,2000,0,0,87.5,12.5,0,0,3510
10475,Spur,13-Aug-09,S2,5,5,5,0.002,23,0.157529931,8.70E-05,0.006849127,-0.017807743,20,54.7,67.7,54.7,-13,5,125,-120,-96,0.2108589,0.00695637,0.20390253,15.07682292,361.84375,2000,50,50,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,6,6,6,0.0918,23,7.230623819,0.003991304,0.314374949,0.209583253,0,0,0,0,0,0,0,0,0,0,0,0,15.07682292,361.84375,2000,0,0,62.5,0,37.5,0,3510
10475,Spur,13-Aug-09,S2,7,7,7,0.0398,23,3.134845621,0.001730435,0.136297636,0.029108745,10,24.8,30.4,24.8,-5.6,0,25,-25,-100,0.0421718,0,0.0421718,15.07682292,361.84375,1950,0,0,50,25,25,0,3510
10475,Spur,13-Aug-09,S2,8,8,8,0.0181,23,1.425645873,0.000786957,0.061984603,-0.041779723,0,0,0,0,0,17,250,-233,-93.2,0.421718,0.02365166,0.39806634,15.07682292,361.84375,2000,0,100,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,9,9,9,0.0027,23,0.212665406,0.000117391,0.009246322,-0.001027374,0,0,0,0,0,18,125,-107,-85.6,0.2108589,0.02504293,0.18581597,15.07682292,361.84375,2000,0,50,0,0,50,0,3510
10475,Spur,13-Aug-09,S2,10,10,10,0.0018,23,0.141776938,7.83E-05,0.006164215,-0.001027372,2,1.6,6.1,1.6,-4.5,0,0,0,0,0,0,0,15.07682292,361.84375,2000,0,50,50,0,0,0,3510
10475,Spur,13-Aug-09,S2,11,11,11,0.0025,23,0.196912413,0.000108696,0.008561409,-0.001712287,10,34.1,35.2,34.1,-1.1,0,125,-125,-100,0.2108589,0,0.2108589,15.07682292,361.84375,2000,37.5,62.5,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,12,12,12,0.0051,23,0.401701323,0.000221739,0.017465275,0.007191579,0,0,0,0,0,0,25,-25,-100,0.0421718,0,0.0421718,15.07682292,361.84375,1900,0,100,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,13,13,13,0.0155,23,1.220856963,0.000673913,0.053080738,0.021917195,10,24.8,30.4,24.8,-5.6,0,0,0,0,0,0,0,15.07682292,361.84375,2000,0,25,37.5,0,37.5,0,3510
10475,Spur,13-Aug-09,S2,14,14,14,0.0071,23,0.559231254,0.000308696,0.024314402,0.018150185,0,0,0,0,0,0,0,0,0,0,0,0,15.07682292,361.84375,2000,0,25,75,0,0,0,3510
10475,Spur,13-Aug-09,S2,15,15,15,0.0027,23,0.212665406,0.000117391,0.009246322,-0.035615482,2,3.7,6.7,3.7,-3,0,25,-25,-100,0.0421718,0,0.0421718,15.07682292,361.84375,2000,0,50,50,0,0,0,3510
10475,Spur,13-Aug-09,S2,16,16,16,0.0015,23,0.118147448,6.52E-05,0.005136846,-0.029451263,10,22.2,25.6,22.2,-3.4,14,250,-236,-94.4,0.421718,0.01947783,0.40224017,15.07682292,361.84375,2000,0,100,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,17,17,17,0.0042,23,0.330812854,0.000182609,0.014383168,0.00239719,20,42.9,63.5,42.9,-20.6,0,0,0,0,0,0,0,15.07682292,361.84375,2000,0,25,75,0,0,0,3510
10475,Spur,13-Aug-09,S2,10.1,C10,30,0.0021,23,0.1654065,9.13E-05,0.007191587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,0,0,0,3510
10475,Spur,13-Aug-09,S2,11.1,C11,31,0.003,23,0.236295,0.000130435,0.010273696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,62.5,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,12.1,C12,32,0.003,23,0.236295,0.000130435,0.010273696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,13.1,C13,33,0.0091,23,0.7167615,0.000395652,0.031163543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,37.5,0,37.5,0,3510
10475,Spur,13-Aug-09,S2,14.1,C14,34,0.0018,23,0.141777,7.83E-05,0.006164217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,75,0,0,0,3510
10475,Spur,13-Aug-09,S2,15.1,C15,35,0.0131,23,1.0318215,0.000569565,0.044861804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,0,0,0,3510
10475,Spur,13-Aug-09,S2,16.1,C16,36,0.0101,23,0.7955265,0.00043913,0.034588109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,17.1,C17,37,0.0035,23,0.2756775,0.000152174,0.011985978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,75,0,0,0,3510
10475,Spur,13-Aug-09,S2,2.1,C2,38,0.0028,23,0.220542,0.000121739,0.009588783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.5,0,37.5,0,0,3510
10475,Spur,13-Aug-09,S2,3.1,C3,39,0.0296,23,2.331444,0.001286957,0.10136713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,50,0,3510
10475,Spur,13-Aug-09,S2,4.1,C4,40,0.0297,23,2.3393205,0.001291304,0.101709587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,87.5,12.5,0,0,3510
10475,Spur,13-Aug-09,S2,5.1,C5,41,0.0072,23,0.567108,0.000313043,0.02465687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,6.1,C6,42,0.0306,23,2.410209,0.001330435,0.104791696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.5,0,37.5,0,3510
10475,Spur,13-Aug-09,S2,7.1,C7,43,0.0313,23,2.4653445,0.00136087,0.107188891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,25,25,0,3510
10475,Spur,13-Aug-09,S2,8.1,C8,44,0.0303,23,2.3865795,0.001317391,0.103764326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,13-Aug-09,S2,9.1,C9,45,0.003,23,0.236295,0.000130435,0.010273696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,50,0,3510
10475,Spur,13-Aug-09,S2,0,CONTROL A,46,0.0094,23,0.740391,0.000408696,0.032190913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,1,1,1,0.0065,18,0.511972275,0.000361111,0.028442904,0.013565071,20,40.1,42.4,40.1,-2.3,51,250,-199,-79.6,0.3478185,0.03435436,0.31346414,14.69791667,293.9583333,2000,50,25,25,0,0,0,3510
10475,Spur,1-Sep-09,S3,2,2,2,0.0076,18,0.598613737,0.000422222,0.033256319,0.021003986,20,29.1,36,29.1,-6.9,11,25,-14,-56,0.03478185,0.007409764,0.027372086,14.69791667,293.9583333,2000,0,62.5,0,37.5,0,0,3510
10475,Spur,1-Sep-09,S3,3,3,3,0.1141,18,8.987082546,0.006338889,0.499282364,0.228855864,2,2.9,3.9,2.9,-1,96,125,-29,-23.2,0.1739092,0.06466703,0.10924217,14.69791667,293.9583333,2000,0,0,50,0,50,0,3510
10475,Spur,1-Sep-09,S3,4,4,4,0.1655,18,13.03560176,0.009194444,0.724200098,0.327749917,2,4.5,4.4,4.5,0.1,136,250,-114,-45.6,0.3478185,0.09161163,0.25620687,14.69791667,293.9583333,2000,0,0,87.5,12.5,0,0,3510
10475,Spur,1-Sep-09,S3,5,5,5,0.007,18,0.551354757,0.000388889,0.03063082,NA,20,47.6,49.5,47.6,-1.9,53,125,-72,-57.6,0.1739092,0.03570159,0.13820761,14.69791667,293.9583333,2000,50,50,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,6,6,6,0.1574,18,12.39760555,0.008744444,0.688755864,0.163218583,0,0,0,0,0,2,0,2,0,0,0.00134723,-0.00134723,14.69791667,293.9583333,2000,0,0,62.5,0,37.5,0,3510
10475,Spur,1-Sep-09,S3,7,7,7,0.042,18,3.308128544,0.002333333,0.183784919,0.125586336,10,15.7,18.7,15.7,-3,6,25,-19,-76,0.03478185,0.00404169,0.03074016,14.69791667,293.9583333,1950,0,0,50,25,25,0,3510
10475,Spur,1-Sep-09,S3,8,8,8,0.1021,18,8.041902962,0.005672222,0.446772387,0.16671925,0,0,0,0,0,180,250,-70,-28,0.3478185,0.1212507,0.2265678,14.69791667,293.9583333,2000,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,9,9,9,0.0025,18,0.196912413,0.000138889,0.010939579,0.00918925,0,0,0,0,0,86,125,-39,-31.2,0.1739092,0.05793088,0.11597832,14.69791667,293.9583333,2000,0,50,0,0,50,0,3510
10475,Spur,1-Sep-09,S3,10,10,10,0.0043,18,0.338689351,0.000238889,0.018816075,0.004375825,2,5.5,5.2,5.5,0.3,0,0,0,0,0,0,0,14.69791667,293.9583333,2000,0,50,50,0,0,0,3510
10475,Spur,1-Sep-09,S3,11,11,11,0.0049,18,0.38594833,0.000272222,0.021441574,0.013127491,10,23.8,26.3,23.8,-2.5,53,125,-72,-57.6,0.1739092,0.03570159,0.13820761,14.69791667,293.9583333,2000,37.5,62.5,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,12,12,12,0.0032,18,0.252047889,0.000177778,0.014002661,0.000875161,0,0,0,0,0,7,25,-18,-72,0.03478185,0.004715305,0.030066545,14.69791667,293.9583333,1900,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,13,13,13,0.1052,18,8.286074354,0.005844444,0.460337464,0.428393881,10,14.2,18,14.2,-3.8,0,0,0,0,0,0,0,14.69791667,293.9583333,2000,0,25,37.5,0,37.5,0,3510
10475,Spur,1-Sep-09,S3,14,14,14,0.0011,18,0.086641462,6.11E-05,0.004813415,-0.008314085,0,0,0,0,0,0,0,0,0,0,0,0,14.69791667,293.9583333,2000,0,25,75,0,0,0,3510
10475,Spur,1-Sep-09,S3,15,15,15,0.0038,18,0.299306868,0.000211111,0.016628159,0.006563742,2,5.8,3.7,5.8,2.1,0,25,-25,-100,0.03478185,0,0.03478185,14.69791667,293.9583333,2000,0,50,50,0,0,0,3510
10475,Spur,1-Sep-09,S3,16,16,16,0.0014,18,0.110270951,7.78E-05,0.006126164,-0.010939586,10,20.1,20.77,20.1,-0.67,143,250,-107,-42.8,0.3478185,0.09632694,0.25149156,14.69791667,293.9583333,2000,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,17,17,17,0.0048,18,0.378071834,0.000266667,0.021003991,0.015752991,20,32,31.8,32,0.2,0,0,0,0,0,0,0,14.69791667,293.9583333,2000,0,25,75,0,0,0,3510
10475,Spur,1-Sep-09,S3,1.1,C1,30,0.0034,18,0.267801,0.000188889,0.014877833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,25,0,0,0,3510
10475,Spur,1-Sep-09,S3,10.1,C10,31,0.0033,18,0.2599245,0.000183333,0.01444025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,0,0,0,3510
10475,Spur,1-Sep-09,S3,11.1,C11,32,0.0019,18,0.1496535,0.000105556,0.008314083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,62.5,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,12.1,C12,33,0.003,18,0.236295,0.000166667,0.0131275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,13.1,C13,34,0.0073,18,0.5749845,0.000405556,0.031943583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,37.5,0,37.5,0,3510
10475,Spur,1-Sep-09,S3,14.1,C14,35,0.003,18,0.236295,0.000166667,0.0131275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,75,0,0,0,3510
10475,Spur,1-Sep-09,S3,15.1,C15,36,0.0023,18,0.1811595,0.000127778,0.010064417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,0,0,0,3510
10475,Spur,1-Sep-09,S3,16.1,C16,37,0.0039,18,0.3071835,0.000216667,0.01706575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,17.1,C17,38,0.0012,18,0.094518,6.67E-05,0.005251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,75,0,0,0,3510
10475,Spur,1-Sep-09,S3,2.1,C2,39,0.0028,18,0.220542,0.000155556,0.012252333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.5,0,37.5,0,0,3510
10475,Spur,1-Sep-09,S3,3.1,C3,40,0.0618,18,4.867677,0.003433333,0.2704265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,50,0,3510
10475,Spur,1-Sep-09,S3,4.1,C4,41,0.0749,18,5.8994985,0.004161111,0.327749917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,87.5,12.5,0,0,3510
10475,Spur,1-Sep-09,S3,6.1,C6,42,0.0373,18,2.9379345,0.002072222,0.163218583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.5,0,37.5,0,3510
10475,Spur,1-Sep-09,S3,7.1,C7,43,0.0133,18,1.0475745,0.000738889,0.058198583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,25,25,0,3510
10475,Spur,1-Sep-09,S3,8.1,C8,44,0.0381,18,3.0009465,0.002116667,0.16671925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,1-Sep-09,S3,9.1,C9,45,0.0021,18,0.1654065,0.000116667,0.00918925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,50,0,3510
10475,Spur,1-Sep-09,S3,0,CONTROL A,46,0.0059,18,0.4647135,0.000327778,0.025817417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,1,1,1,0.0249,18,1.961247637,0.001383333,0.108958202,0.046383785,20,31.3,40.6,31.3,-9.3,133,250,-117,-46.8,0.1684037,0.1147451,0.0536586,13.24494048,185.4291667,2000,50,25,25,0,0,0,3510
10475,Spur,20-Sep-09,S4,2,2,2,0.002,18,0.157529931,0.000111111,0.008751663,-0.010502004,20,28.4,29.1,28.4,-0.7,21,25,-4,-16,0.01684037,0.01811765,-0.00127728,13.24494048,185.4291667,2000,0,62.5,0,37.5,0,0,3510
10475,Spur,20-Sep-09,S4,3,3,3,0.0087,18,0.685255198,0.000483333,0.038069733,0.02975565,2,3.5,2.9,3.5,0.6,115,125,-10,-8,0.08420187,0.0992157,-0.01501383,13.24494048,185.4291667,2000,0,0,50,0,50,0,3510
10475,Spur,20-Sep-09,S4,4,4,4,0.1246,18,9.814114682,0.006922222,0.545228593,0.062136833,2,4.7,4.5,4.7,0.2,183,250,-67,-26.8,0.1684037,0.1578824,0.0105213,13.24494048,185.4291667,2000,0,0,87.5,12.5,0,0,3510
10475,Spur,20-Sep-09,S4,5,5,5,0.0037,18,0.291430372,0.000205556,0.016190576,0.017940917,20,43.9,49.7,43.9,-5.8,83,125,-42,-33.6,0.08420187,0.07160786,0.01259401,13.24494048,185.4291667,2000,50,50,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,6,6,6,0.0764,18,6.017643352,0.004244444,0.33431352,0.23235675,0,0,0,0,0,0,0,0,0,0,0,0,13.24494048,185.4291667,2000,0,0,62.5,0,37.5,0,3510
10475,Spur,20-Sep-09,S4,7,7,7,0.0117,18,0.921550095,0.00065,0.051197227,-0.03106844,10,14.9,15.7,14.9,-0.8,28,25,3,12,0.01684037,0.02415687,-0.0073165,13.24494048,185.4291667,1950,0,0,50,25,25,0,3510
10475,Spur,20-Sep-09,S4,8,8,8,0.022,18,1.732829238,0.001222222,0.096268291,0.075264291,0,0,0,0,0,204,250,-46,-18.4,0.1684037,0.0176,0.1508037,13.24494048,185.4291667,2000,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,9,9,9,0.0013,18,0.102394455,7.22E-05,0.005688581,-0.003938252,0,0,0,0,0,113,125,-12,-9.6,0.08420187,0.09749022,-0.01328835,13.24494048,185.4291667,2000,0,50,0,0,50,0,3510
10475,Spur,20-Sep-09,S4,10,10,10,0.0022,18,0.173282924,0.000122222,0.009626829,0.005250996,2,5.6,5.5,5.6,0.1,0,0,0,0,0,0,0,13.24494048,185.4291667,2000,0,50,50,0,0,0,3510
10475,Spur,20-Sep-09,S4,11,11,11,0.0022,18,0.173282924,0.000122222,0.009626829,0.002625496,10,20.8,24.8,20.8,-4,61,125,-64,-51.2,0.08420187,0.05262746,0.03157441,13.24494048,185.4291667,2000,37.5,62.5,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,12,12,12,0.003,18,0.236294896,0.000166667,0.013127494,0.006563744,0,0,0,0,0,17,25,-8,-32,0.01684037,0.01466667,0.0021737,13.24494048,185.4291667,1900,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,13,13,13,0.0109,18,0.858538122,0.000605556,0.047696562,0.028880479,10,14.4,14.2,14.4,0.2,0,0,0,0,0,0,0,13.24494048,185.4291667,2000,0,25,37.5,0,37.5,0,3510
10475,Spur,20-Sep-09,S4,14,14,14,0.0032,18,0.252047889,0.000177778,0.014002661,0.005688578,0,0,0,0,0,0,0,0,0,0,0,0,13.24494048,185.4291667,2000,0,25,75,0,0,0,3510
10475,Spur,20-Sep-09,S4,15,15,15,0.0054,18,0.425330813,0.0003,0.02362949,0.015315407,2,5,5.8,5,-0.8,36,25,11,44,0.01684037,0.03105883,-0.01421846,13.24494048,185.4291667,2000,0,50,50,0,0,0,3510
10475,Spur,20-Sep-09,S4,16,16,16,0.0012,18,0.094517958,6.67E-05,0.005250998,0.0026255,10,17.4,19.5,17.4,-2.1,157,250,-93,-37.2,0.1684037,0.135451,0.0329527,13.24494048,185.4291667,2000,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,17,17,17,0.0035,18,0.275677379,0.000194444,0.01531541,0.00350066,20,26.3,32.1,26.3,-5.8,0,0,0,0,0,0,0,13.24494048,185.4291667,2000,0,25,75,0,0,0,3510
10475,Spur,20-Sep-09,S4,1.1,C1,30,0.0143,18,1.1263395,0.000794444,0.062574417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,25,0,0,0,3510
10475,Spur,20-Sep-09,S4,10.1,C10,31,0.001,18,0.078765,5.56E-05,0.004375833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,0,0,0,3510
10475,Spur,20-Sep-09,S4,11.1,C11,32,0.0016,18,0.126024,8.89E-05,0.007001333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,62.5,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,12.1,C12,33,0.0015,18,0.1181475,8.33E-05,0.00656375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,3510
10475,Spur,20-Sep-09,S4,13.1,C13,34,0.0043,18,0.3386895,0.000238889,0.018816083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,37.5,0,37.5,0,3510
10475,Spur,20-Sep-09,S4,14.1,C14,35,0.0019,18,0.1496535,0.000105556,0.008314083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,75,0,0,0,3510
10475,Spur,20-Sep-09,S4,15.1,C15,36,0.0019,18,0.1496535,0.000105556,0.008314083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,50,0,0,0,3510
